path,hit
0,0
1,0
2,0
3,12
4,316
5,0
6,422
7,106
8,128
9,0
10,306
11,0
12,5
13,1
14,0
15,20
16,17
17,16
18,49
19,0
20,0
21,0
22,0
23,18
24,0
25,0
26,0
27,0
28,85
29,0
30,0
31,83
32,0
33,230
34,65
35,0
36,1
37,1
38,65863
39,65695
40,141
41,3
42,0
43,1
44,3
45,152
46,3
47,0
48,194
49,0
50,128
51,0
52,1
53,1
54,0
55,0
56,0
57,279
58,0
59,0
60,0
61,0
62,1
63,81
64,97
65,0
66,98
67,0
68,0
69,129
70,1
71,1
72,0
73,0
74,2
75,2
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,11
91,81
92,66531
93,3
94,3
95,1
96,0
97,0
98,0
99,0
