path,hit
0,0
1,0
2,0
3,12
4,1123
5,0
6,1497
7,374
8,105
9,0
10,1112
11,0
12,376
13,2
14,0
15,68
16,65
17,64
18,5
19,0
20,0
21,0
22,0
23,33
24,0
25,0
26,0
27,0
28,2
29,0
30,0
31,0
32,0
33,850
34,255
35,0
36,1
37,1
38,911
39,40
40,369
41,3
42,0
43,1
44,3
45,378
46,2
47,0
48,734
49,0
50,2
51,0
52,1
53,1
54,0
55,0
56,0
57,736
58,0
59,0
60,0
61,0
62,1
63,199
64,367
65,0
66,367
67,0
68,0
69,3
70,1
71,1
72,0
73,0
74,2
75,2
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,32
91,165
92,1317
93,2
94,2
95,1
96,0
97,0
98,0
99,0
